Acceleration - Average Points,552nd,9.82,
Acceleration - Best Result,411th,12th,x1
Acceleration - Total,446th,127.6,
AutoX - Average Points,311th,38.61,
AutoX - Best Result,101st,1st,x1
AutoX - Total,268th,501.9,
Business Presentation - Average Points,69th,58.62,
Business Presentation - Best Result,286th,5th,x1
Business Presentation - Total,207th,762.1,
Cost - Average Points,35th,75.74,
Cost - Best Result,106th,1st,x1
Cost - Total,199th,984.6,
Endurance - Average Points,371st,40.2,
Endurance - Best Result,69th,1st,x1
Endurance - Total,309th,522.6,
Engineering Design - Average Points,150th,91.69,
Engineering Design - Best Result,63rd,1st,x1
Engineering Design - Total,231st,1192.0,
Fuel - Average Points,335th,11.6,
Fuel - Best Result,159th,3rd,x1
Fuel - Total,296th,150.8,
Points - Average Points,284th,333.69,
Points - Total,269th,4338,
Skidpad - Average Points,435th,9.34,
Skidpad - Best Result,299th,8th,x1
Skidpad - Total,354th,121.4,
