Acceleration - Average Points,285th,30.98,
Acceleration - Best Result,48th,1st,x1
Acceleration - Total,125th,805.52,
AutoX - Average Points,423rd,26.35,
AutoX - Best Result,122nd,2nd,x2
AutoX - Total,228th,685.14,
Business Presentation - Average Points,607th,37.44,
Business Presentation - Best Result,190th,3rd,x1
Business Presentation - Total,152nd,973.49,
Cost - Average Points,481st,51.22,
Cost - Best Result,138th,2nd,x1
Cost - Total,128th,1331.85,
Endurance - Average Points,478th,22.33,
Endurance - Best Result,105th,2nd,x1
Endurance - Total,309th,580.67,
Engineering Design - Average Points,364th,71.37,
Engineering Design - Best Result,76th,2nd,x2
Engineering Design - Total,122nd,1855.63,
Fuel - Average Points,376th,9.62,
Fuel - Best Result,102nd,2nd,x1
Fuel - Total,219th,250.21,
Points - Average Points,402nd,269.77,
Points - Total,174th,7014,
Skidpad - Average Points,153rd,25.97,
Skidpad - Best Result,100th,2nd,x2
Skidpad - Total,84th,675.19,
