Acceleration - Average Points,609th,5.71,
Acceleration - Best Result,612th,35th,x1
Acceleration - Total,534th,62.77,
AutoX - Average Points,478th,20.45,
AutoX - Best Result,89th,1st,x1
AutoX - Total,399th,224.94,
Business Presentation - Average Points,789th,25.68,
Business Presentation - Best Result,587th,18th,x1
Business Presentation - Total,471st,282.47,
Cost - Average Points,767th,22.84,
Cost - Best Result,766th,39th,x2
Cost - Total,525th,251.19,
Endurance - Average Points,606th,4.27,
Endurance - Best Result,646th,45th,x1
Endurance - Total,563rd,47.0,
Engineering Design - Average Points,651st,48.82,
Engineering Design - Best Result,493rd,15th,x1
Engineering Design - Total,422nd,537.0,
Points - Average Points,741st,119.18,
Points - Total,504th,1311,
Skidpad - Average Points,543rd,5.15,
Skidpad - Best Result,616th,39th,x1
Skidpad - Total,469th,56.67,
