Acceleration - Average Points,454th,18.87,
Acceleration - Best Result,660th,64th,x1
Acceleration - Total,546th,56.6,
AutoX - Average Points,557th,11.37,
AutoX - Best Result,704th,79th,x1
AutoX - Total,605th,34.1,
Business Presentation - Average Points,434th,44.39,
Business Presentation - Best Result,711th,31st,x1
Business Presentation - Total,614th,133.18,
Cost - Average Points,112th,69.16,
Cost - Best Result,700th,29th,x1
Cost - Total,555th,207.47,
Endurance - Average Points,660th,0.33,
Endurance - Best Result,665th,92nd,x1
Endurance - Total,662nd,1.0,
Engineering Design - Average Points,535th,58.33,
Engineering Design - Best Result,819th,56th,x1
Engineering Design - Total,622nd,175.0,
Points - Average Points,526th,206.0,
Points - Total,620th,618,
Skidpad - Average Points,577th,3.48,
Skidpad - Best Result,656th,81st,x1
Skidpad - Total,603rd,10.44,
