Acceleration - Average Points,326th,27.94,
Acceleration - Best Result,404th,11th,x1
Acceleration - Total,148th,726.36,
AutoX - Average Points,357th,33.52,
AutoX - Best Result,346th,9th,x1
AutoX - Total,185th,871.54,
Business Presentation - Average Points,279th,50.25,
Business Presentation - Best Result,230th,4th,x2
Business Presentation - Total,94th,1306.46,
Cost - Average Points,376th,56.85,
Cost - Best Result,338th,6th,x1
Cost - Total,104th,1478.04,
Endurance - Average Points,282nd,61.96,
Endurance - Best Result,167th,3rd,x1
Endurance - Total,157th,1610.86,
Engineering Design - Average Points,403rd,68.42,
Engineering Design - Best Result,367th,10th,x1
Engineering Design - Total,127th,1778.83,
Fuel - Average Points,72nd,29.63,
Fuel - Best Result,11th,1st,x3
Fuel - Total,40th,770.27,
Points - Average Points,262nd,354.23,
Points - Total,118th,9210,
Skidpad - Average Points,152nd,26.01,
Skidpad - Best Result,226th,5th,x1
Skidpad - Total,83rd,676.3,
