Acceleration - Average Points,301st,28.9,
Acceleration - Best Result,93rd,2nd,x2
Acceleration - Total,295th,317.92,
AutoX - Average Points,234th,49.59,
AutoX - Best Result,127th,2nd,x1
AutoX - Total,254th,545.5,
Business Presentation - Average Points,322nd,47.91,
Business Presentation - Best Result,215th,4th,x2
Business Presentation - Total,319th,527.04,
Cost - Average Points,549th,45.57,
Cost - Best Result,192nd,3rd,x1
Cost - Total,383rd,501.3,
Endurance - Average Points,380th,39.4,
Endurance - Best Result,144th,3rd,x1
Endurance - Total,343rd,433.4,
Engineering Design - Average Points,382nd,69.61,
Engineering Design - Best Result,121st,3rd,x1
Engineering Design - Total,348th,765.7,
Fuel - Average Points,161st,21.91,
Fuel - Best Result,97th,2nd,x1
Fuel - Total,219th,241.0,
Points - Average Points,305th,323.27,
Points - Total,316th,3556,
Skidpad - Average Points,222nd,20.12,
Skidpad - Best Result,146th,3rd,x1
Skidpad - Total,251st,221.37,
