Acceleration - Average Points,377th,23.52,
Acceleration - Best Result,349th,10th,x1
Acceleration - Total,321st,282.2,
AutoX - Average Points,355th,34.17,
AutoX - Best Result,469th,17th,x1
AutoX - Total,305th,410.1,
Business Presentation - Average Points,585th,37.57,
Business Presentation - Best Result,705th,33rd,x1
Business Presentation - Total,360th,450.8,
Cost - Average Points,486th,50.22,
Cost - Best Result,628th,24th,x1
Cost - Total,344th,602.7,
Endurance - Average Points,311th,51.2,
Endurance - Best Result,357th,10th,x1
Endurance - Total,286th,614.4,
Engineering Design - Average Points,366th,70.58,
Engineering Design - Best Result,362nd,11th,x1
Engineering Design - Total,319th,847.0,
Fuel - Average Points,108th,26.45,
Fuel - Best Result,261st,7th,x2
Fuel - Total,166th,317.4,
Points - Average Points,352nd,296.0,
Points - Total,318th,3552,
Skidpad - Average Points,449th,9.0,
Skidpad - Best Result,482nd,19th,x1
Skidpad - Total,370th,108.0,
