Acceleration - Average Points,115th,46.25,
Acceleration - Best Result,105th,2nd,x2
Acceleration - Total,35th,1618.92,
AutoX - Average Points,154th,60.35,
AutoX - Best Result,352nd,9th,x1
AutoX - Total,53rd,2112.18,
Business Presentation - Average Points,313th,48.63,
Business Presentation - Best Result,38th,1st,x2
Business Presentation - Total,55th,1702.19,
Cost - Average Points,404th,54.85,
Cost - Best Result,349th,6th,x1
Cost - Total,60th,1919.88,
Endurance - Average Points,264th,66.87,
Endurance - Best Result,213th,4th,x1
Endurance - Total,104th,2340.46,
Engineering Design - Average Points,191st,86.61,
Engineering Design - Best Result,296th,7th,x1
Engineering Design - Total,53rd,3031.19,
Fuel - Average Points,352nd,10.87,
Fuel - Best Result,335th,9th,x1
Fuel - Total,136th,380.44,
Points - Average Points,202nd,392.63,
Points - Total,65th,13742,
Skidpad - Average Points,237th,19.68,
Skidpad - Best Result,233rd,5th,x1
Skidpad - Total,79th,688.75,
