AutoX - Average Points,244th,48.62,
AutoX - Best Result,172nd,3rd,x1
AutoX - Total,458th,145.85,
Business Presentation - Average Points,117th,55.92,
Business Presentation - Best Result,229th,4th,x1
Business Presentation - Total,567th,167.76,
Cost - Average Points,21st,77.67,
Cost - Best Result,197th,3rd,x1
Cost - Total,526th,233.0,
Endurance - Average Points,282nd,61.73,
Endurance - Best Result,192nd,4th,x1
Endurance - Total,463rd,185.2,
Engineering Design - Average Points,513th,59.0,
Engineering Design - Best Result,537th,19th,x1
Engineering Design - Total,603rd,177.0,
Points - Average Points,337th,303.0,
Points - Total,552nd,909,
