Acceleration - Average Points,27th,57.79,
Acceleration - Best Result,415th,13th,x1
Acceleration - Total,527th,57.79,
AutoX - Average Points,4th,113.23,
AutoX - Best Result,417th,13th,x1
AutoX - Total,478th,113.23,
Business Presentation - Average Points,11th,65.72,
Business Presentation - Best Result,356th,8th,x1
Business Presentation - Total,710th,65.72,
Cost - Average Points,698th,29.33,
Cost - Best Result,577th,20th,x1
Cost - Total,778th,29.33,
Endurance - Average Points,1st,328.9,
Endurance - Best Result,110th,2nd,x1
Endurance - Total,377th,328.9,
Engineering Design - Average Points,146th,92.0,
Engineering Design - Best Result,632nd,27th,x1
Engineering Design - Total,705th,92.0,
Fuel - Average Points,403rd,7.6,
Fuel - Best Result,433rd,18th,x1
Fuel - Total,505th,7.6,
Points - Average Points,3rd,726.0,
Points - Total,580th,726,
Skidpad - Average Points,85th,31.22,
Skidpad - Best Result,509th,23rd,x1
Skidpad - Total,511th,31.22,
