Acceleration - Average Points,69th,50.77,
Acceleration - Best Result,134th,2nd,x1
Acceleration - Total,191st,558.47,
AutoX - Average Points,347th,34.51,
AutoX - Best Result,148th,2nd,x1
AutoX - Total,309th,379.66,
Business Presentation - Average Points,231st,51.2,
Business Presentation - Best Result,35th,1st,x2
Business Presentation - Total,290th,563.24,
Cost - Average Points,256th,62.52,
Cost - Best Result,109th,1st,x1
Cost - Total,292nd,687.77,
Endurance - Average Points,242nd,73.94,
Endurance - Best Result,225th,5th,x1
Endurance - Total,249th,813.39,
Engineering Design - Average Points,189th,87.35,
Engineering Design - Best Result,134th,3rd,x1
Engineering Design - Total,282nd,960.87,
Fuel - Average Points,31st,40.97,
Fuel - Best Result,158th,3rd,x1
Fuel - Total,102nd,450.72,
Points - Average Points,161st,425.64,
Points - Total,250th,4682,
Skidpad - Average Points,76th,31.98,
Skidpad - Best Result,124th,2nd,x1
Skidpad - Total,171st,351.82,
