Acceleration - Average Points,519th,12.75,
Acceleration - Best Result,346th,10th,x1
Acceleration - Total,546th,51.0,
AutoX - Average Points,431st,25.45,
AutoX - Best Result,225th,5th,x1
AutoX - Total,487th,101.8,
Business Presentation - Average Points,694th,31.88,
Business Presentation - Best Result,406th,10th,x1
Business Presentation - Total,598th,127.51,
Cost - Average Points,777th,16.65,
Cost - Best Result,578th,20th,x1
Cost - Total,689th,66.6,
Endurance - Average Points,618th,2.75,
Endurance - Best Result,316th,8th,x1
Endurance - Total,622nd,11.0,
Engineering Design - Average Points,819th,21.96,
Engineering Design - Best Result,389th,12th,x1
Engineering Design - Total,714th,87.85,
Points - Average Points,731st,117.0,
Points - Total,632nd,468,
Skidpad - Average Points,401st,10.52,
Skidpad - Best Result,283rd,8th,x1
Skidpad - Total,481st,42.1,
