Acceleration - Average Points,379th,23.8,
Acceleration - Best Result,324th,8th,x1
Acceleration - Total,235th,476.04,
AutoX - Average Points,493rd,18.18,
AutoX - Best Result,632nd,37th,x2
AutoX - Total,330th,363.52,
Business Presentation - Average Points,175th,53.71,
Business Presentation - Best Result,258th,4th,x1
Business Presentation - Total,122nd,1074.27,
Cost - Average Points,330th,58.98,
Cost - Best Result,269th,4th,x1
Cost - Total,156th,1179.59,
Endurance - Average Points,540th,14.33,
Endurance - Best Result,619th,31st,x1
Endurance - Total,417th,286.58,
Engineering Design - Average Points,415th,67.51,
Engineering Design - Best Result,368th,10th,x1
Engineering Design - Total,207th,1350.29,
Fuel - Average Points,319th,12.88,
Fuel - Best Result,165th,3rd,x1
Fuel - Total,208th,257.5,
Points - Average Points,429th,254.95,
Points - Total,242nd,5099,
Skidpad - Average Points,486th,7.53,
Skidpad - Best Result,579th,30th,x1
Skidpad - Total,325th,150.57,
