Acceleration - Average Points,155th,41.39,
Acceleration - Best Result,27th,1st,x2
Acceleration - Total,169th,620.88,
AutoX - Average Points,48th,86.68,
AutoX - Best Result,44th,1st,x1
AutoX - Total,113th,1300.22,
Business Presentation - Average Points,25th,62.85,
Business Presentation - Best Result,14th,1st,x3
Business Presentation - Total,152nd,942.69,
Cost - Average Points,117th,68.59,
Cost - Best Result,25th,1st,x2
Cost - Total,188th,1028.87,
Endurance - Average Points,274th,63.27,
Endurance - Best Result,43rd,1st,x1
Endurance - Total,224th,949.07,
Engineering Design - Average Points,84th,102.47,
Engineering Design - Best Result,12th,1st,x5
Engineering Design - Total,160th,1536.98,
Fuel - Average Points,198th,19.6,
Fuel - Best Result,37th,1st,x1
Fuel - Total,183rd,293.95,
Points - Average Points,109th,476.2,
Points - Total,160th,7143,
Skidpad - Average Points,64th,32.72,
Skidpad - Best Result,10th,1st,x5
Skidpad - Total,117th,490.85,
