Acceleration - Average Points,92nd,48.47,
Acceleration - Best Result,37th,1st,x2
Acceleration - Total,8th,2568.77,
AutoX - Average Points,61st,82.67,
AutoX - Best Result,118th,2nd,x2
AutoX - Total,7th,4381.37,
Business Presentation - Average Points,161st,54.04,
Business Presentation - Best Result,88th,1st,x1
Business Presentation - Total,6th,2863.94,
Cost - Average Points,100th,69.45,
Cost - Best Result,118th,2nd,x2
Cost - Total,5th,3680.82,
Endurance - Average Points,47th,143.7,
Endurance - Best Result,30th,1st,x2
Endurance - Total,7th,7616.27,
Engineering Design - Average Points,91st,101.71,
Engineering Design - Best Result,95th,2nd,x1
Engineering Design - Total,8th,5390.73,
Fuel - Average Points,106th,26.96,
Fuel - Best Result,19th,1st,x2
Fuel - Total,10th,1428.64,
Points - Average Points,42nd,570.28,
Points - Total,6th,30225,
Skidpad - Average Points,46th,35.61,
Skidpad - Best Result,69th,1st,x1
Skidpad - Total,8th,1887.14,
