Acceleration - Average Points,381st,23.27,
Acceleration - Best Result,324th,9th,x1
Acceleration - Total,245th,418.8,
AutoX - Average Points,415th,26.97,
AutoX - Best Result,166th,3rd,x1
AutoX - Total,277th,485.5,
Business Presentation - Average Points,527th,40.03,
Business Presentation - Best Result,262nd,5th,x2
Business Presentation - Total,233rd,720.57,
Cost - Average Points,631st,39.52,
Cost - Best Result,348th,7th,x1
Cost - Total,290th,711.37,
Endurance - Average Points,296th,56.01,
Endurance - Best Result,248th,6th,x1
Endurance - Total,211th,1008.18,
Engineering Design - Average Points,383rd,69.6,
Engineering Design - Best Result,80th,2nd,x1
Engineering Design - Total,218th,1252.72,
Fuel - Average Points,299th,13.46,
Fuel - Best Result,176th,4th,x1
Fuel - Total,216th,242.37,
Points - Average Points,386th,280.44,
Points - Total,240th,5048,
Skidpad - Average Points,179th,23.67,
Skidpad - Best Result,258th,7th,x2
Skidpad - Total,141st,426.06,
