Acceleration - Average Points,75th,50.0,
Acceleration - Best Result,11th,1st,x4
Acceleration - Total,95th,899.91,
AutoX - Average Points,161st,58.83,
AutoX - Best Result,99th,1st,x1
AutoX - Total,139th,1058.95,
Business Presentation - Average Points,185th,53.19,
Business Presentation - Best Result,98th,1st,x1
Business Presentation - Total,141st,957.4,
Cost - Average Points,428th,54.02,
Cost - Best Result,100th,1st,x1
Cost - Total,192nd,972.4,
Endurance - Average Points,21st,174.65,
Endurance - Best Result,65th,1st,x1
Endurance - Total,60th,3143.66,
Engineering Design - Average Points,123rd,96.58,
Engineering Design - Best Result,129th,3rd,x1
Engineering Design - Total,122nd,1738.4,
Fuel - Average Points,126th,24.52,
Fuel - Best Result,70th,1st,x1
Fuel - Total,108th,441.37,
Points - Average Points,50th,544.33,
Points - Total,102nd,9798,
Skidpad - Average Points,67th,32.38,
Skidpad - Best Result,161st,4th,x2
Skidpad - Total,89th,582.86,
