Acceleration - Average Points,508th,14.03,
Acceleration - Best Result,407th,13th,x1
Acceleration - Total,349th,224.53,
AutoX - Average Points,283rd,42.9,
AutoX - Best Result,340th,10th,x1
AutoX - Total,220th,686.37,
Business Presentation - Average Points,514th,40.3,
Business Presentation - Best Result,140th,2nd,x1
Business Presentation - Total,256th,644.75,
Cost - Average Points,655th,35.58,
Cost - Best Result,297th,6th,x2
Cost - Total,344th,569.27,
Endurance - Average Points,261st,67.09,
Endurance - Best Result,175th,4th,x1
Endurance - Total,194th,1073.5,
Engineering Design - Average Points,349th,71.72,
Engineering Design - Best Result,305th,9th,x1
Engineering Design - Total,239th,1147.55,
Fuel - Average Points,393rd,8.15,
Fuel - Best Result,297th,8th,x1
Fuel - Total,304th,130.36,
Points - Average Points,371st,287.19,
Points - Total,254th,4595,
Skidpad - Average Points,453rd,8.65,
Skidpad - Best Result,278th,8th,x1
Skidpad - Total,318th,138.33,
