Acceleration - Average Points,493rd,15.4,
Acceleration - Best Result,132nd,2nd,x1
Acceleration - Total,353rd,246.35,
AutoX - Average Points,412th,27.43,
AutoX - Best Result,301st,7th,x1
AutoX - Total,294th,438.92,
Business Presentation - Average Points,841st,17.37,
Business Presentation - Best Result,701st,28th,x1
Business Presentation - Total,480th,277.97,
Cost - Average Points,556th,45.84,
Cost - Best Result,276th,4th,x1
Cost - Total,290th,733.42,
Endurance - Average Points,433rd,31.44,
Endurance - Best Result,128th,2nd,x1
Endurance - Total,327th,503.04,
Engineering Design - Average Points,550th,57.12,
Engineering Design - Best Result,447th,13th,x1
Engineering Design - Total,312th,914.0,
Fuel - Average Points,400th,8.36,
Fuel - Best Result,121st,2nd,x1
Fuel - Total,317th,133.68,
Points - Average Points,519th,209.81,
Points - Total,330th,3357,
Skidpad - Average Points,386th,11.49,
Skidpad - Best Result,308th,8th,x1
Skidpad - Total,287th,183.85,
