Acceleration - Average Points,229th,35.31,
Acceleration - Best Result,205th,4th,x1
Acceleration - Total,229th,494.33,
AutoX - Average Points,87th,74.12,
AutoX - Best Result,75th,1st,x1
AutoX - Total,159th,1037.75,
Business Presentation - Average Points,673rd,34.38,
Business Presentation - Best Result,553rd,16th,x1
Business Presentation - Total,349th,481.36,
Cost - Average Points,785th,18.48,
Cost - Best Result,455th,10th,x1
Cost - Total,520th,258.71,
Endurance - Average Points,242nd,74.78,
Endurance - Best Result,198th,4th,x1
Endurance - Total,218th,1046.87,
Engineering Design - Average Points,401st,68.52,
Engineering Design - Best Result,601st,22nd,x1
Engineering Design - Total,302nd,959.27,
Fuel - Average Points,149th,23.14,
Fuel - Best Result,430th,16th,x1
Fuel - Total,173rd,324.01,
Points - Average Points,273rd,340.43,
Points - Total,261st,4766,
Skidpad - Average Points,346th,13.24,
Skidpad - Best Result,209th,5th,x2
Skidpad - Total,286th,185.34,
