Acceleration - Average Points,275th,31.5,
Acceleration - Best Result,220th,4th,x1
Acceleration - Total,187th,598.49,
AutoX - Average Points,306th,39.69,
AutoX - Best Result,160th,2nd,x1
AutoX - Total,213th,754.09,
Business Presentation - Average Points,59th,59.32,
Business Presentation - Best Result,111th,1st,x1
Business Presentation - Total,117th,1126.99,
Cost - Average Points,11th,80.28,
Cost - Best Result,26th,1st,x3
Cost - Total,100th,1525.25,
Endurance - Average Points,299th,56.76,
Endurance - Best Result,146th,3rd,x2
Endurance - Total,206th,1078.53,
Engineering Design - Average Points,37th,113.0,
Engineering Design - Best Result,34th,1st,x2
Engineering Design - Total,102nd,2146.92,
Fuel - Average Points,363rd,10.4,
Fuel - Best Result,130th,2nd,x1
Fuel - Total,256th,197.65,
Points - Average Points,174th,412.79,
Points - Total,154th,7843,
Skidpad - Average Points,193rd,23.46,
Skidpad - Best Result,178th,4th,x2
Skidpad - Total,139th,445.75,
