Acceleration - Average Points,112th,46.12,
Acceleration - Best Result,153rd,3rd,x1
Acceleration - Total,61st,1245.35,
AutoX - Average Points,93rd,73.12,
AutoX - Best Result,273rd,7th,x1
AutoX - Total,57th,1974.18,
Business Presentation - Average Points,186th,53.09,
Business Presentation - Best Result,48th,1st,x1
Business Presentation - Total,76th,1433.41,
Cost - Average Points,218th,64.41,
Cost - Best Result,53rd,1st,x1
Cost - Total,73rd,1739.17,
Endurance - Average Points,32nd,159.64,
Endurance - Best Result,215th,5th,x1
Endurance - Total,31st,4310.31,
Engineering Design - Average Points,298th,75.74,
Engineering Design - Best Result,257th,7th,x1
Engineering Design - Total,102nd,2045.0,
Fuel - Average Points,318th,12.57,
Fuel - Best Result,472nd,24th,x1
Fuel - Total,153rd,339.4,
Points - Average Points,84th,510.56,
Points - Total,61st,13785,
Skidpad - Average Points,112th,27.67,
Skidpad - Best Result,100th,2nd,x1
Skidpad - Total,70th,747.13,
