Acceleration - Average Points,644th,1.74,
Acceleration - Best Result,623rd,43rd,x1
Acceleration - Total,628th,12.19,
AutoX - Average Points,328th,36.89,
AutoX - Best Result,74th,1st,x1
AutoX - Total,368th,258.25,
Business Presentation - Average Points,858th,3.74,
Business Presentation - Best Result,643rd,25th,x1
Business Presentation - Total,828th,26.18,
Cost - Average Points,858th,-11.35,
Cost - Best Result,750th,42nd,x1
Cost - Total,864th,-79.44,
Endurance - Average Points,511th,16.91,
Endurance - Best Result,599th,31st,x1
Endurance - Total,498th,118.34,
Engineering Design - Average Points,778th,30.14,
Engineering Design - Best Result,752nd,43rd,x1
Engineering Design - Total,573rd,211.0,
Fuel - Average Points,416th,6.81,
Fuel - Best Result,482nd,26th,x1
Fuel - Total,445th,47.65,
Points - Average Points,794th,80.0,
Points - Total,610th,560,
