Acceleration - Average Points,511th,14.17,
Acceleration - Best Result,285th,6th,x1
Acceleration - Total,439th,141.73,
AutoX - Average Points,569th,10.43,
AutoX - Best Result,253rd,5th,x1
AutoX - Total,504th,104.3,
Business Presentation - Average Points,374th,46.2,
Business Presentation - Best Result,231st,4th,x2
Business Presentation - Total,363rd,462.02,
Cost - Average Points,485th,50.92,
Cost - Best Result,275th,4th,x1
Cost - Total,390th,509.2,
Endurance - Average Points,626th,2.61,
Endurance - Best Result,403rd,11th,x1
Endurance - Total,589th,26.13,
Engineering Design - Average Points,519th,59.59,
Engineering Design - Best Result,218th,5th,x1
Engineering Design - Total,405th,595.9,
Points - Average Points,540th,195.3,
Points - Total,440th,1953,
Skidpad - Average Points,379th,11.76,
Skidpad - Best Result,262nd,6th,x1
Skidpad - Total,370th,117.55,
