Acceleration - Average Points,61st,51.81,
Acceleration - Best Result,160th,3rd,x1
Acceleration - Total,146th,673.53,
AutoX - Average Points,34th,90.69,
AutoX - Best Result,63rd,1st,x1
AutoX - Total,122nd,1179.01,
Business Presentation - Average Points,153rd,54.45,
Business Presentation - Best Result,68th,1st,x1
Business Presentation - Total,224th,707.89,
Cost - Average Points,328th,59.05,
Cost - Best Result,234th,4th,x1
Cost - Total,260th,767.69,
Endurance - Average Points,15th,184.95,
Endurance - Best Result,47th,1st,x1
Endurance - Total,91st,2404.34,
Engineering Design - Average Points,34th,112.69,
Engineering Design - Best Result,69th,2nd,x2
Engineering Design - Total,164th,1464.93,
Fuel - Average Points,86th,28.29,
Fuel - Best Result,209th,5th,x1
Fuel - Total,133rd,367.82,
Points - Average Points,26th,607.0,
Points - Total,143rd,7891,
Skidpad - Average Points,143rd,25.77,
Skidpad - Best Result,105th,2nd,x1
Skidpad - Total,176th,335.03,
