Acceleration - Average Points,627th,3.96,
Acceleration - Best Result,425th,12th,x1
Acceleration - Total,586th,39.6,
AutoX - Average Points,697th,1.35,
AutoX - Best Result,347th,9th,x1
AutoX - Total,647th,13.5,
Business Presentation - Average Points,498th,41.73,
Business Presentation - Best Result,262nd,4th,x1
Business Presentation - Total,387th,417.34,
Cost - Average Points,563rd,45.33,
Cost - Best Result,459th,10th,x1
Cost - Total,412th,453.26,
Endurance - Average Points,630th,2.5,
Endurance - Best Result,402nd,11th,x1
Endurance - Total,601st,25.0,
Engineering Design - Average Points,600th,53.87,
Engineering Design - Best Result,250th,6th,x1
Engineering Design - Total,421st,538.7,
Points - Average Points,691st,134.4,
Points - Total,501st,1344,
Skidpad - Average Points,639th,0.7,
Skidpad - Best Result,394th,12th,x1
Skidpad - Total,610th,7.0,
