Acceleration - Average Points,551st,11.02,
Acceleration - Best Result,640th,43rd,x1
Acceleration - Total,575th,44.1,
AutoX - Average Points,655th,3.75,
AutoX - Best Result,685th,55th,x1
AutoX - Total,643rd,15.0,
Business Presentation - Average Points,656th,34.92,
Business Presentation - Best Result,837th,59th,x1
Business Presentation - Total,607th,139.7,
Cost - Average Points,484th,51.0,
Cost - Best Result,844th,65th,x1
Cost - Total,562nd,204.0,
Endurance - Average Points,534th,15.45,
Endurance - Best Result,639th,38th,x1
Endurance - Total,549th,61.8,
Engineering Design - Average Points,770th,35.0,
Engineering Design - Best Result,817th,55th,x1
Engineering Design - Total,661st,140.0,
Fuel - Average Points,378th,9.62,
Fuel - Best Result,525th,39th,x1
Fuel - Total,476th,38.5,
Points - Average Points,668th,142.75,
Points - Total,631st,571,
Skidpad - Average Points,613th,1.7,
Skidpad - Best Result,654th,72nd,x1
Skidpad - Total,613th,6.8,
