Acceleration - Average Points,633rd,3.03,
Acceleration - Best Result,660th,82nd,x1
Acceleration - Total,591st,33.3,
AutoX - Average Points,634th,3.91,
AutoX - Best Result,681st,57th,x1
AutoX - Total,583rd,43.0,
Business Presentation - Average Points,709th,31.14,
Business Presentation - Best Result,755th,39th,x1
Business Presentation - Total,416th,342.5,
Cost - Average Points,248th,62.93,
Cost - Best Result,430th,10th,x1
Cost - Total,294th,692.24,
Endurance - Average Points,572nd,6.82,
Endurance - Best Result,640th,46th,x1
Endurance - Total,534th,75.0,
Engineering Design - Average Points,478th,60.91,
Engineering Design - Best Result,722nd,38th,x1
Engineering Design - Total,375th,670.0,
Points - Average Points,614th,161.18,
Points - Total,448th,1773,
Skidpad - Average Points,592nd,2.43,
Skidpad - Best Result,645th,70th,x1
Skidpad - Total,541st,26.7,
