Acceleration - Average Points,44th,54.21,
Acceleration - Best Result,279th,6th,x1
Acceleration - Total,214th,542.12,
AutoX - Average Points,91st,73.4,
AutoX - Best Result,247th,5th,x1
AutoX - Total,217th,733.99,
Business Presentation - Average Points,37th,61.13,
Business Presentation - Best Result,89th,1st,x1
Business Presentation - Total,290th,611.27,
Cost - Average Points,138th,68.0,
Cost - Best Result,482nd,11th,x1
Cost - Total,314th,679.95,
Endurance - Average Points,124th,112.87,
Endurance - Best Result,253rd,6th,x2
Endurance - Total,200th,1128.67,
Engineering Design - Average Points,89th,102.42,
Engineering Design - Best Result,180th,4th,x1
Engineering Design - Total,284th,1024.25,
Fuel - Average Points,217th,18.43,
Fuel - Best Result,365th,11th,x1
Fuel - Total,274th,184.26,
Points - Average Points,68th,530.3,
Points - Total,237th,5303,
Skidpad - Average Points,22nd,40.25,
Skidpad - Best Result,194th,4th,x1
Skidpad - Total,159th,402.5,
