Acceleration - Average Points,31st,56.83,
Acceleration - Best Result,29th,1st,x2
Acceleration - Total,52nd,1363.84,
AutoX - Average Points,25th,97.47,
AutoX - Best Result,47th,1st,x1
AutoX - Total,40th,2339.25,
Business Presentation - Average Points,84th,57.67,
Business Presentation - Best Result,57th,1st,x1
Business Presentation - Total,76th,1384.17,
Cost - Average Points,173rd,65.97,
Cost - Best Result,270th,5th,x1
Cost - Total,86th,1583.36,
Endurance - Average Points,38th,154.94,
Endurance - Best Result,127th,3rd,x2
Endurance - Total,43rd,3718.55,
Engineering Design - Average Points,37th,111.69,
Engineering Design - Best Result,36th,1st,x1
Engineering Design - Total,63rd,2680.67,
Fuel - Average Points,175th,21.22,
Fuel - Best Result,120th,3rd,x2
Fuel - Total,82nd,509.31,
Points - Average Points,27th,600.92,
Points - Total,57th,14422,
Skidpad - Average Points,43rd,35.69,
Skidpad - Best Result,44th,1st,x1
Skidpad - Total,49th,856.66,
