Acceleration - Average Points,571st,9.06,
Acceleration - Best Result,569th,26th,x1
Acceleration - Total,434th,144.96,
AutoX - Average Points,426th,26.26,
AutoX - Best Result,424th,12th,x1
AutoX - Total,305th,420.18,
Business Presentation - Average Points,695th,32.97,
Business Presentation - Best Result,662nd,24th,x1
Business Presentation - Total,328th,527.52,
Cost - Average Points,614th,41.39,
Cost - Best Result,228th,3rd,x1
Cost - Total,325th,662.22,
Endurance - Average Points,535th,15.12,
Endurance - Best Result,386th,10th,x1
Endurance - Total,438th,242.0,
Engineering Design - Average Points,663rd,47.44,
Engineering Design - Best Result,650th,26th,x1
Engineering Design - Total,356th,759.0,
Fuel - Average Points,439th,6.32,
Fuel - Best Result,295th,7th,x1
Fuel - Total,352nd,101.2,
Points - Average Points,565th,184.69,
Points - Total,366th,2955,
Skidpad - Average Points,506th,6.68,
Skidpad - Best Result,475th,17th,x1
Skidpad - Total,381st,106.83,
