Acceleration - Average Points,573rd,7.99,
Acceleration - Best Result,430th,13th,x1
Acceleration - Total,451st,119.89,
AutoX - Average Points,616th,5.49,
AutoX - Best Result,362nd,10th,x1
AutoX - Total,522nd,82.4,
Business Presentation - Average Points,599th,36.66,
Business Presentation - Best Result,397th,10th,x2
Business Presentation - Total,307th,549.97,
Cost - Average Points,585th,43.26,
Cost - Best Result,298th,5th,x1
Cost - Total,319th,648.88,
Endurance - Average Points,591st,5.13,
Endurance - Best Result,573rd,26th,x2
Endurance - Total,533rd,77.0,
Engineering Design - Average Points,592nd,53.8,
Engineering Design - Best Result,380th,11th,x1
Engineering Design - Total,332nd,807.0,
Points - Average Points,627th,154.47,
Points - Total,406th,2317,
Skidpad - Average Points,561st,3.95,
Skidpad - Best Result,382nd,12th,x1
Skidpad - Total,448th,59.24,
