AutoX - Average Points,676th,2.5,
AutoX - Best Result,443rd,13th,x1
AutoX - Total,701st,5.0,
Business Presentation - Average Points,261st,50.75,
Business Presentation - Best Result,742nd,35th,x1
Business Presentation - Total,672nd,101.5,
Cost - Average Points,693rd,33.8,
Cost - Best Result,732nd,33rd,x1
Cost - Total,722nd,67.6,
Endurance - Average Points,653rd,1.0,
Endurance - Best Result,521st,18th,x1
Endurance - Total,659th,2.0,
Engineering Design - Average Points,531st,58.5,
Engineering Design - Best Result,691st,32nd,x1
Engineering Design - Total,692nd,117.0,
Points - Average Points,631st,157.5,
Points - Total,709th,315,
Skidpad - Average Points,598th,2.5,
Skidpad - Best Result,374th,11th,x1
Skidpad - Total,624th,5.0,
