Acceleration - Average Points,412th,21.36,
Acceleration - Best Result,356th,10th,x1
Acceleration - Total,445th,128.19,
AutoX - Average Points,399th,28.48,
AutoX - Best Result,324th,9th,x1
AutoX - Total,430th,170.85,
Business Presentation - Average Points,782nd,24.62,
Business Presentation - Best Result,547th,17th,x1
Business Presentation - Total,589th,147.7,
Cost - Average Points,540th,46.21,
Cost - Best Result,616th,23rd,x1
Cost - Total,492nd,277.24,
Endurance - Average Points,477th,21.69,
Endurance - Best Result,407th,12th,x1
Endurance - Total,495th,130.13,
Engineering Design - Average Points,813th,23.17,
Engineering Design - Best Result,667th,31st,x1
Engineering Design - Total,645th,139.0,
Fuel - Average Points,505th,1.13,
Fuel - Best Result,399th,14th,x1
Fuel - Total,513th,6.79,
Points - Average Points,573rd,177.5,
Points - Total,523rd,1065,
Skidpad - Average Points,401st,10.78,
Skidpad - Best Result,205th,5th,x1
Skidpad - Total,436th,64.7,
