Acceleration - Average Points,528th,11.86,
Acceleration - Best Result,610th,38th,x1
Acceleration - Total,507th,71.16,
AutoX - Average Points,293rd,41.55,
AutoX - Best Result,79th,1st,x1
AutoX - Total,378th,249.3,
Business Presentation - Average Points,469th,42.42,
Business Presentation - Best Result,414th,10th,x1
Business Presentation - Total,481st,254.52,
Cost - Average Points,661st,35.44,
Cost - Best Result,554th,17th,x1
Cost - Total,537th,212.62,
Endurance - Average Points,496th,20.1,
Endurance - Best Result,587th,27th,x1
Endurance - Total,501st,120.6,
Engineering Design - Average Points,588th,54.0,
Engineering Design - Best Result,698th,35th,x1
Engineering Design - Total,508th,324.0,
Fuel - Average Points,266th,15.35,
Fuel - Best Result,149th,3rd,x1
Fuel - Total,366th,92.11,
Points - Average Points,487th,222.33,
Points - Total,490th,1334,
Skidpad - Average Points,541st,4.71,
Skidpad - Best Result,554th,28th,x1
Skidpad - Total,535th,28.28,
