Acceleration - Average Points,473rd,16.77,
Acceleration - Best Result,596th,34th,x1
Acceleration - Total,452nd,117.38,
AutoX - Average Points,478th,19.71,
AutoX - Best Result,636th,39th,x1
AutoX - Total,466th,138.0,
Business Presentation - Average Points,457th,42.96,
Business Presentation - Best Result,691st,30th,x1
Business Presentation - Total,444th,300.7,
Cost - Average Points,210th,64.64,
Cost - Best Result,721st,34th,x1
Cost - Total,404th,452.51,
Endurance - Average Points,479th,21.59,
Endurance - Best Result,526th,19th,x1
Endurance - Total,482nd,151.1,
Engineering Design - Average Points,432nd,65.43,
Engineering Design - Best Result,678th,32nd,x1
Engineering Design - Total,444th,458.0,
Fuel - Average Points,245th,16.66,
Fuel - Best Result,377th,12th,x1
Fuel - Total,328th,116.6,
Points - Average Points,428th,252.43,
Points - Total,450th,1767,
Skidpad - Average Points,540th,4.74,
Skidpad - Best Result,573rd,30th,x1
Skidpad - Total,517th,33.2,
