Acceleration - Average Points,568th,8.44,
Acceleration - Best Result,608th,37th,x2
Acceleration - Total,531st,59.07,
AutoX - Average Points,495th,17.52,
AutoX - Best Result,643rd,41st,x1
AutoX - Total,480th,122.63,
Business Presentation - Average Points,755th,28.24,
Business Presentation - Best Result,730th,36th,x1
Business Presentation - Total,533rd,197.71,
Cost - Average Points,705th,29.59,
Cost - Best Result,585th,20th,x1
Cost - Total,543rd,207.12,
Endurance - Average Points,446th,27.64,
Endurance - Best Result,584th,27th,x1
Endurance - Total,456th,193.5,
Engineering Design - Average Points,776th,31.71,
Engineering Design - Best Result,792nd,52nd,x1
Engineering Design - Total,571st,222.0,
Fuel - Average Points,140th,23.94,
Fuel - Best Result,137th,3rd,x1
Fuel - Total,283rd,167.58,
Points - Average Points,591st,170.43,
Points - Total,502nd,1193,
Skidpad - Average Points,538th,4.84,
Skidpad - Best Result,516th,22nd,x1
Skidpad - Total,512th,33.87,
