Acceleration - Average Points,418th,20.96,
Acceleration - Best Result,525th,22nd,x1
Acceleration - Total,316th,293.46,
AutoX - Average Points,190th,55.71,
AutoX - Best Result,58th,1st,x1
AutoX - Total,201st,779.92,
Business Presentation - Average Points,727th,30.18,
Business Presentation - Best Result,609th,22nd,x1
Business Presentation - Total,375th,422.59,
Cost - Average Points,789th,15.03,
Cost - Best Result,553rd,17th,x1
Cost - Total,538th,210.42,
Endurance - Average Points,323rd,49.52,
Endurance - Best Result,503rd,18th,x1
Endurance - Total,277th,693.35,
Engineering Design - Average Points,490th,60.37,
Engineering Design - Best Result,468th,15th,x1
Engineering Design - Total,320th,845.23,
Fuel - Average Points,165th,21.67,
Fuel - Best Result,301st,8th,x1
Fuel - Total,177th,303.38,
Points - Average Points,418th,259.0,
Points - Total,311th,3626,
Skidpad - Average Points,442nd,9.08,
Skidpad - Best Result,350th,11th,x1
Skidpad - Total,344th,127.07,
