Acceleration - Average Points,41st,54.35,
Acceleration - Best Result,100th,2nd,x2
Acceleration - Total,365th,217.41,
AutoX - Average Points,432nd,25.35,
AutoX - Best Result,296th,7th,x1
AutoX - Total,497th,101.4,
Business Presentation - Average Points,698th,31.88,
Business Presentation - Best Result,488th,13th,x1
Business Presentation - Total,606th,127.5,
Cost - Average Points,608th,41.22,
Cost - Best Result,446th,10th,x1
Cost - Total,583rd,164.9,
Endurance - Average Points,217th,80.9,
Endurance - Best Result,234th,5th,x1
Endurance - Total,387th,323.62,
Engineering Design - Average Points,452nd,63.53,
Engineering Design - Best Result,243rd,6th,x1
Engineering Design - Total,548th,254.1,
Fuel - Average Points,306th,13.28,
Fuel - Best Result,235th,5th,x1
Fuel - Total,436th,53.1,
Points - Average Points,277th,336.75,
Points - Total,489th,1347,
Skidpad - Average Points,117th,27.36,
Skidpad - Best Result,158th,3rd,x1
Skidpad - Total,368th,109.46,
