Acceleration - Average Points,288th,30.1,
Acceleration - Best Result,465th,16th,x1
Acceleration - Total,343rd,240.84,
AutoX - Average Points,382nd,29.77,
AutoX - Best Result,390th,11th,x1
AutoX - Total,384th,238.18,
Business Presentation - Average Points,231st,51.28,
Business Presentation - Best Result,426th,10th,x1
Business Presentation - Total,380th,410.27,
Cost - Average Points,291st,60.48,
Cost - Best Result,220th,3rd,x1
Cost - Total,393rd,483.87,
Endurance - Average Points,301st,53.28,
Endurance - Best Result,403rd,12th,x2
Endurance - Total,344th,426.2,
Engineering Design - Average Points,348th,71.97,
Engineering Design - Best Result,412th,12th,x1
Engineering Design - Total,400th,575.77,
Fuel - Average Points,128th,24.87,
Fuel - Best Result,163rd,3rd,x1
Fuel - Total,245th,198.99,
Points - Average Points,300th,324.88,
Points - Total,382nd,2599,
Skidpad - Average Points,495th,6.98,
Skidpad - Best Result,543rd,25th,x1
Skidpad - Total,458th,55.81,
