Acceleration - Average Points,359th,24.69,
Acceleration - Best Result,389th,12th,x1
Acceleration - Total,318th,271.61,
AutoX - Average Points,427th,25.75,
AutoX - Best Result,532nd,25th,x1
AutoX - Total,354th,283.24,
Business Presentation - Average Points,681st,32.5,
Business Presentation - Best Result,596th,21st,x1
Business Presentation - Total,396th,357.45,
Cost - Average Points,411th,54.69,
Cost - Best Result,81st,1st,x1
Cost - Total,331st,601.56,
Endurance - Average Points,354th,42.86,
Endurance - Best Result,528th,21st,x1
Endurance - Total,317th,471.48,
Engineering Design - Average Points,576th,54.09,
Engineering Design - Best Result,534th,20th,x1
Engineering Design - Total,390th,595.0,
Fuel - Average Points,425th,6.45,
Fuel - Best Result,415th,16th,x1
Fuel - Total,393rd,70.9,
Points - Average Points,430th,250.55,
Points - Total,362nd,2756,
Skidpad - Average Points,295th,15.1,
Skidpad - Best Result,495th,21st,x1
Skidpad - Total,279th,166.12,
