Rank,University,Points
1,ETH Zürich,3609.36
2,Universität Stuttgart,3317.1299999999997
3,TU Delft,2749.1499999999996
4,Karlsruhe Institute of Technology,2448.21
5,Technical University of Munich,2304.81
6,Westsächsische Hochschule Zwickau,2161.56
7,Tallinn TU UAS,1866.02
8,Duale Hochschule Baden-Württemberg Stuttgart,1727.99
9,Technische Universität Dresden,1511.69
10,Fachhochschule München,1488.8400000000001
11,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),1479.0899999999997
12,Czech Technical University in Prague,1377.15
13,Hochschule Bonn-Rhein-Sieg,1337.5500000000002
14,GFR DHBW Ravensburg & Oregon State University,1312.44
15,Technische Universität Bergakademie Freiberg,1150.5
16,Norwegian University of Science and Technology,1079.03
17,Technische Universität Darmstadt,1066.1399999999999
18,Budapest University of Technology and Economics,995.0899999999999
19,Politecnico di Torino,963.01
20,Technische Universiteit Eindhoven,955.82
21,Technische Hochschule Ingolstadt,932.8299999999999
22,Technische Universität Hamburg,930.69
23,Rheinisch-Westfälische Technische Hochschule Aachen,876.11
24,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,854.8299999999999
25,Hochschule Esslingen,727.15
26,Ostfalia University of Applied Sciences,677.73
27,Technische Universität Wien,668.6500000000001
28,Fachhochschule Kiel,623.2800000000001
29,Universität Bayreuth,534.2
30,RMIT University,524.3
31,Universidade de Lisboa - Instituto Superior Técnico,516.8900000000001
32,Technische Universität Graz,497.59000000000003
33,Monash University,493.33
34,Helsinki Metropolia University of Applied Sciences,478.25
35,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),464.49999999999994
36,University of Ljubljana,462.55000000000007
37,KU Leuven - Group T Campus,452.34000000000003
38,Carnegie Mellon University,440.29999999999995
39,Chalmers University of Technology,417.53000000000003
40,Hochschule für angewandte Wissenschaften Augsburg,401.9
41,Technische Hochschule Köln,401.29
42,Universität Siegen,400.07
43,University of Canterbury,394.93
44,Deggendorf Institute of Technology,376.00999999999993
45,Swinburne University of Technology,369.9
