Rank,University,Lowest Place,#
1,ETH Zürich,1.0,6
2,TU Delft,1.0,5
3,Technische Universität Bergakademie Freiberg,1.0,4
4,Universität Stuttgart,1.0,4
5,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,1.0,3
6,Hochschule für angewandte Wissenschaften Augsburg,1.0,3
7,Karlsruhe Institute of Technology,1.0,3
8,RMIT University,1.0,3
9,Carnegie Mellon University,1.0,2
10,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),1.0,2
11,Fachhochschule München,1.0,2
12,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,1.0,2
13,UAS Würzburg-Schweinfurt,1.0,2
14,University of Patras,1.0,2
15,University of Queensland,1.0,2
16,Griffith University,1.0,1
17,Hochschule Aalen - Technik und Wirtschaft,1.0,1
18,Hochschule Bonn-Rhein-Sieg,1.0,1
19,Indian Institute of Technology Delhi,1.0,1
20,McGill University,1.0,1
21,Pimpri Chinchwad College Of Engineering,1.0,1
22,Politecnico di Torino,1.0,1
23,Rheinisch-Westfälische Technische Hochschule Aachen,1.0,1
24,Saarland University,1.0,1
25,Slovak University of Technology in Bratislava,1.0,1
26,Tallinn TU UAS,1.0,1
27,Technical University of Munich,1.0,1
28,Technische Universiteit Eindhoven,1.0,1
29,Technische Universität Berlin,1.0,1
30,Technische Universität Graz,1.0,1
31,Technische Universität Hamburg,1.0,1
32,Technische Universität Kaiserslautern,1.0,1
33,Technische Universität Wien,1.0,1
34,Universidade de Lisboa - Instituto Superior Técnico,1.0,1
35,University of Adelaide,1.0,1
36,University of Applied Sciences Ravensburg-Weingarten,1.0,1
37,University of Bath,1.0,1
38,University of California Davis,1.0,1
39,University of Pennsylvania,1.0,1
40,University of Strathclyde,1.0,1
41,University of the Basque Country,1.0,1
42,Westsächsische Hochschule Zwickau,1.0,1
43,Fachhochschule für Wirtschaft und Technik,2.0,2
44,Georgia Institute of Technology,2.0,2
45,Universität Bayreuth,2.0,2
46,Brno University of Technology,2.0,1
47,Budapest University of Technology and Economics,2.0,1
48,COEP Technological University ,2.0,1
49,Escola d'Enginyeria de Barcelona Est. EEBE,2.0,1
50,GFR DHBW Ravensburg & Oregon State University,2.0,1
51,K. J. Somaiya College of Engineering,2.0,1
52,KU Leuven - Group T Campus,2.0,1
53,Leibniz Universität Hannover,2.0,1
54,Missouri University of Science and Technology,2.0,1
55,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),2.0,1
56,Ostbayerische Technische Hochschule Regensburg,2.0,1
57,Technische Universität Dresden,2.0,1
58,University Of Hertfordshire,2.0,1
59,University of Southern Denmark,2.0,1
60,Università degli studi di Padova,2.0,1
61,Duale Hochschule Baden-Württemberg Stuttgart,3.0,3
62,University of Technology Sydney,3.0,2
63,Aristotle University of Thessaloniki,3.0,1
64,California State Polytechnic University - San Luis Obispo,3.0,1
65,Czech Technical University in Prague,3.0,1
66,Deggendorf Institute of Technology,3.0,1
67,Fachhochschule Kiel,3.0,1
68,National Technical University of Athens,3.0,1
69,Norwegian University of Science and Technology,3.0,1
70,Ostfalia University of Applied Sciences,3.0,1
71,Politecnico di Milano,3.0,1
72,University of Auckland,3.0,1
73,University of Seville,3.0,1
74,University of Texas at San Antonio,3.0,1
75,University of Waterloo,3.0,1
76,Université Laval,3.0,1
77,Yıldız Technical University,3.0,1
78,École Polytechnique de Montréal,3.0,1
79,Chalmers University of Technology,4.0,2
80,Fachhochschule Joanneum Graz,4.0,2
81,Helsinki Metropolia University of Applied Sciences,4.0,2
82,Università degli Studi di Roma La Sapienza,4.0,2
83,Alma Mater Studiorum - Università di Bologna,4.0,1
84,Dwarkadas. J. Sanghvi College of Engineering,4.0,1
85,Fachhochschule Osnabrück,4.0,1
86,Georg-Simon-Ohm-Hochschule Nürnberg,4.0,1
87,Technische Universität Darmstadt,4.0,1
88,University of Southampton,4.0,1
89,University of Tasmania,4.0,1
90,University of Wollongong,4.0,1
91,Università degli Studi di Parma,4.0,1
92,Virginia Polytechnic Institute and State University,4.0,1
93,Western University,4.0,1
94,Hochschule Esslingen,5.0,2
95,Hochschule RheinMain,5.0,1
96,Kookmin University,5.0,1
97,Massachusetts Institute of Technology,5.0,1
98,Queensland University of Technology,5.0,1
99,Smt. Kashibai Navale College of Engineering,5.0,1
100,Technische Hochschule Ingolstadt,5.0,1
101,The University of Michigan-Dearborn,5.0,1
102,University of Ljubljana,5.0,1
103,University of Manitoba,5.0,1
104,University of Michigan - Ann Arbor,5.0,1
105,University of Zagreb,5.0,1
106,Universität Bremen,5.0,1
107,Universität Siegen,5.0,1
108,VIT University - Vellore,5.0,1
109,Ain Shams University,6.0,1
110,Duale Hochschule Baden-Württemberg Mosbach,6.0,1
