Rank,University,Lowest Place,#
1,ETH Zürich,1.0,13
2,Technical University of Munich,1.0,11
3,Universität Stuttgart,1.0,7
4,Karlsruhe Institute of Technology,1.0,4
5,Tallinn TU UAS,1.0,4
6,TU Delft,1.0,4
7,Westsächsische Hochschule Zwickau,1.0,4
8,Carnegie Mellon University,1.0,2
9,Duale Hochschule Baden-Württemberg Stuttgart,1.0,2
10,Politecnico di Torino,1.0,2
11,Technische Universität Darmstadt,1.0,2
12,Budapest University of Technology and Economics,1.0,1
13,Czech Technical University in Prague,1.0,1
14,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,1.0,1
15,Fachhochschule Joanneum Graz,1.0,1
16,Fachhochschule München,1.0,1
17,Hochschule Bonn-Rhein-Sieg,1.0,1
18,K. J. Somaiya College of Engineering,1.0,1
19,Monash University,1.0,1
20,National Technical University of Athens,1.0,1
21,Norwegian University of Science and Technology,1.0,1
22,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),1.0,1
23,Purdue University - West Lafayette,1.0,1
24,Rheinisch-Westfälische Technische Hochschule Aachen,1.0,1
25,Technische Universiteit Eindhoven,1.0,1
26,Technische Universität Bergakademie Freiberg,1.0,1
27,Technische Universität Dresden,1.0,1
28,Universidade Estadual de Campinas,1.0,1
29,University of Canterbury,1.0,1
30,University of Michigan - Ann Arbor,1.0,1
31,University of Wollongong,1.0,1
32,GFR DHBW Ravensburg & Oregon State University,2.0,2
33,University of Auckland,2.0,2
34,University of Ljubljana,2.0,2
35,Brno University of Technology,2.0,1
36,Massachusetts Institute of Technology,2.0,1
37,McGill University,2.0,1
38,Ostfalia University of Applied Sciences,2.0,1
39,Technische Universität Wien,2.0,1
40,Universidade de Lisboa - Instituto Superior Técnico,2.0,1
41,University of Pennsylvania,2.0,1
42,Universität Paderborn,2.0,1
43,Warsaw University of Technology,2.0,1
44,Fachhochschule Kiel,3.0,1
45,Georgia Institute of Technology,3.0,1
46,Helsinki Metropolia University of Applied Sciences,3.0,1
47,Hochschule Aalen - Technik und Wirtschaft,3.0,1
48,Hochschule für angewandte Wissenschaften Augsburg,3.0,1
49,National Tsing Hua University,3.0,1
50,Technische Universität Kaiserslautern,3.0,1
51,The University of Akron,3.0,1
52,University of Adelaide,3.0,1
53,University of Melbourne,3.0,1
54,Universität Bayreuth,3.0,1
55,Universität Siegen,3.0,1
56,École Polytechnique Fédérale de Lausanne,3.0,1
57,Deggendorf Institute of Technology,4.0,2
58,RMIT University,4.0,2
59,Missouri University of Science and Technology,4.0,1
60,Nagoya University,4.0,1
61,Technische Universität Hamburg,4.0,1
62,University of Wisconsin-Madison,4.0,1
63,Université Laval,4.0,1
