Rank,University,#,Points
83,Griffith University,1,70.81
84,University of Wisconsin-Madison,4,70.575
85,Universidade Estadual de Campinas,2,70.5
86,Karlstad University,1,70.0
87,University of Manitoba,4,70.0
88,Technische Universität Chemnitz,6,69.85000000000001
89,Ostbayerische Technische Hochschule Regensburg,10,69.80499999999999
90,GFR DHBW Ravensburg & Oregon State University,22,69.77863636363634
91,Fachhochschule Konstanz,6,69.705
92,University of California - Santa Cruz,1,69.7
93,Aristotle University of Thessaloniki,10,69.26700000000001
94,University of New Mexico,1,69.2
95,Technische Universität Dresden,33,69.13757575757576
96,Politecnico di Torino,22,69.02772727272726
97,Ostfalia University of Applied Sciences,15,68.84733333333334
98,Technische Universität Berlin,10,68.50099999999999
99,Technical University of Munich,37,68.42189189189189
100,Linköping University,1,68.12
101,Duale Hochschule Baden-Württemberg Mosbach,1,67.99
102,Technische Universität Wien,24,67.54666666666667
103,University of Texas at Austin,4,67.5
104,Universidade de Lisboa - Instituto Superior Técnico,24,67.32666666666667
105,Technische Universität Graz,13,67.28153846153846
106,Beijing Institute of Technology,1,67.03
107,University of Michigan - Ann Arbor,3,66.83333333333333
108,Poznan University of Technology,2,66.815
109,University of California Riverside,1,66.8
110,Universidad Nacional Autónoma de México,1,66.5
111,Technische Universität Hamburg,27,66.45481481481481
112,Université Laval,7,66.13571428571429
113,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),23,65.83652173913043
114,San José State University,4,65.725
115,Democritus University of Thrace,1,65.7
116,Escola d'Enginyeria de Barcelona Est. EEBE,11,65.64272727272727
117,Kennesaw State University,2,65.5
118,Hochschule für angewandte Wissenschaften Augsburg,18,65.25444444444445
119,University of Illinois at Urbana-Champaign,4,64.925
120,University of Ljubljana,13,64.80615384615385
121,Monash University,6,64.39
122,Hochschule Niederrhein,1,63.79
123,Fachhochschule für Wirtschaft und Technik,17,63.70411764705882
124,Helsinki Metropolia University of Applied Sciences,15,63.45
125,Deggendorf Institute of Technology,26,63.3473076923077
126,Fachhochschule Kiel,26,63.12769230769231
127,Yıldız Technical University,3,62.89333333333334
128,RMIT University,10,62.638
129,Technische Universität Darmstadt,30,61.98600000000001
130,University of Patras,12,61.969166666666666
131,University of Auckland,4,61.22
132,University of Adelaide,3,60.85
133,Saarland University,6,60.46333333333333
134,Portland State University,1,60.1
135,University of Kansas,1,60.1
136,KU Leuven - Group T Campus,25,60.0892
137,Concordia University,1,60.0
138,University of Sussex,1,60.0
139,University of Washington,4,59.85
140,University of California Berkeley,1,59.8
141,Czech Technical University in Prague,24,59.665
142,California Institute of Technology,2,59.349999999999994
143,Fachhochschule Osnabrück,15,59.053333333333335
144,Indian Institute of Technology Roorkee,1,58.9
145,Hochschule für Technik und Wirtschaft Mittweida,1,58.51
146,Technische Hochschule Ingolstadt,20,58.212
147,Leibniz Universität Hannover,26,58.038076923076915
148,Hochschule RheinMain,17,57.953529411764706
149,Università degli Studi di Napoli Federico II,2,57.879999999999995
150,École Polytechnique de Montréal,4,57.699999999999996
151,Università degli studi di Trieste,1,57.36
152,McMaster University,1,57.0
153,University of Queensland,5,56.27
154,Universidad Politécnica de Madrid (UPM),7,55.99428571428571
155,University of Technology Sydney,5,55.544000000000004
156,Università degli Studi di Roma La Sapienza,13,55.45461538461538
157,Universität Bremen,8,55.24375
158,Universität Paderborn,5,55.134
159,University of Southern Denmark,12,54.92333333333334
160,Indian Institute of Technology Bombay,9,54.85888888888889
161,Western Washington University,1,54.7
162,North Carolina State University,1,54.3
163,Swinburne University of Technology,10,54.047000000000004
164,TECNUN - University of Navarra,14,53.91857142857144
165,Manchester Metropolitan University,1,53.2
166,University of British Columbia - Vancouver,1,52.7
167,Belgorod state technological university named after V. G. Shukhov,1,52.0
168,Dwarkadas. J. Sanghvi College of Engineering,2,52.0
169,Technische Universität Clausthal,9,51.85111111111111
170,University of Canterbury,4,51.6725
171,Universität Siegen,18,51.64944444444445
172,University of Nottingham,4,51.625
173,Universität Kassel,6,51.586666666666666
174,Università degli Studi di Trento,6,51.46333333333333
175,University of Zagreb,4,51.325
176,KTH Royal Institute of Technology,8,50.7175
177,Technical University of Cluj-Napoca,1,49.5
178,Universidad Politecnica Salesiana,1,49.1
179,University of Utah,2,49.05
180,SRM Institute of Science and Technology - Kattankulathur,1,48.87
181,Technische Universität Ilmenau,9,48.86555555555556
182,Technische Universität Braunschweig,16,48.765625
183,Georg-Simon-Ohm-Hochschule Nürnberg,15,48.70933333333333
184,MCT's Rajiv Gandhi Institute of Technology,1,48.67
185,University of Melbourne,3,48.44
186,Imperial College London,4,48.4
187,Universität der Bundeswehr München,1,47.36
188,Cairo University,2,46.9
189,Technische Hochschule Köln,19,46.70736842105263
190,University of Wollongong,3,46.45666666666667
191,Instituto Superior de Engenharia de Lisboa,2,46.45
192,Technische Universität Dortmund,2,46.19
193,Hubei University of Automotive Technology,1,46.0
194,Queen's University Belfast,1,46.0
195,Moscow State Automobile & Road Technical University - MADI,8,45.25625
196,University of Surrey,4,44.974999999999994
197,Cornell University,1,44.7
198,Technische Hochschule Ostwestfalen-Lippe,2,44.5
199,University of Warwick,3,44.06666666666666
200,Curtin University,1,43.75
201,University of Iceland,12,43.66583333333333
202,Hochschule Mannheim,7,43.48571428571429
203,Bern University of Applied Sciences,8,43.269999999999996
204,École Polytechnique Fédérale de Lausanne,8,43.23125
205,Hochschule Aalen - Technik und Wirtschaft,15,43.17399999999999
206,Purdue University - West Lafayette,4,42.925
207,Ben-Gurion University of the Negev,6,42.218333333333334
208,Hochschule Darmstadt UAS,3,42.193333333333335
209,VIT University - Chennai,1,42.0
210,University of Ontario Institute of Technology,2,41.6
211,University of Tasmania,3,41.26333333333333
212,Nagoya University,3,41.00666666666667
213,Hochschule Ruhr West - UAS,5,40.822
214,Ghent University,2,40.629999999999995
215,Delhi Technological University,1,39.67
216,VIT University - Vellore,4,39.5925
217,Olin College of Engineering,3,39.56666666666667
218,Hochschule Esslingen,20,39.1975
219,Universidad Pontificia Comillas,5,39.15
220,Istanbul Technical University,1,39.0
221,Slovak University of Technology in Bratislava,18,38.81666666666666
222,Hochschule Landshut,6,38.81166666666667
223,Universidad Politécnica de Cartagena,3,38.52
224,National Tsing Hua University,4,38.012499999999996
225,Leopold-Franzens-Universität Innsbruck,3,37.75
226,Vrije Universiteit Brussel,1,36.94
227,AGH University of Science and Technology,4,36.775
228,Lancaster  University,4,36.375
229,Hochschule für Angewandte Wissenschaften Hof,8,36.301249999999996
230,Loughborough University,1,36.0
231,Universidad de Oviedo,3,35.9
232,University of Stavanger,8,35.705
233,Islamic Azad University of Karaj,1,35.1
234,University of Western Australia,3,34.769999999999996
235,San Diego State University,3,34.73333333333333
236,Technion - Israel Institute of Technology,1,34.2
237,PSG Institute of Technology and Applied Research,1,34.13
238,University of Colorado - Colorado Springs,1,34.1
239,Guangxi Science and Technology University Lushan College,1,34.0
240,National Taiwan University,1,33.76
241,Toyohashi University of Technology,2,33.67
242,University of Belgrade (Универзитет у Београду),2,33.005
243,Liverpool John Moores University,1,33.0
244,Coventry University,1,32.6
245,The University of Newcastle,3,32.23666666666667
246,Hefei University of Technology,1,31.1
247,Pakistan Institute of Engineering & Applied Sciences,1,31.0
248,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),2,30.83
249,Hochschule Düsseldorf,2,29.87
250,Queensland University of Technology,4,29.425
251,Universität Duisburg-Essen,13,29.06384615384615
252,Thomas More Mechelen - De Nayer,5,28.814000000000004
253,Liaoning University of Technology,2,24.675
254,Newcastle University,2,24.0
255,Technical University of Denmark,1,22.0
256,King Mongkut's University of Technology Thonburi,1,21.55
257,University of Burgundy - ISAT,1,21.38
258,University of New South Wales,2,21.36
259,Universidad de Castilla-La Mancha,1,21.0
260,Kanagawa Institute of Technology,3,20.106666666666666
261,University of South Australia,2,18.645
262,University of Oxford,1,17.0
263,Guangdong University of Technology,1,16.58
264,University of Bristol,2,16.45
265,Shizuoka Institute of Science and Technology,6,14.578333333333333
266,Seikei University,1,14.0
267,California Baptist University,1,13.5
268,Sepuluh Nopember Institute of Technology,1,13.0
269,Kingston University,3,12.933333333333332
270,Kanagawa University,3,12.62
271,University of La Laguna,1,12.2
272,National Cheng Kung University,1,12.0
273,Harbin Institute of Technology at Weihai,3,11.790000000000001
274,Zürcher Hochschule für Angewandte Wissenschaften,2,7.5
275,Central South University - Changsha,1,6.53
276,University of New South Wales - Australian Defence Force Academy,1,6.22
277,National Taipei University of Technology,1,5.0
278,University of Alcalá,1,5.0
279,Rajshahi University of Engineering & Technology,1,3.28
280,Daido Institute of Technology,1,3.09
281,Gadjah Mada University,2,2.5
282,University of Leicester,2,0.3
283,University of Agder,1,0.08
284,Drexel University,1,0.0
285,Jilin University,1,0.0
286,Rhein-Waal University of Applied Sciences,1,0.0
287,Rutgers The State University of New Jersey,1,0.0
288,Texas A&M University,1,0.0
289,University of Cincinnati,1,0.0
290,University of Maryland,1,0.0
291,University of Southern California,1,0.0
292,Warsaw University of Technology,1,0.0
293,Tohoku University,7,-0.3185714285714288
294,Kyushu Institute of Technology,1,-1.87
295,University of California Irvine,1,-9.3
296,Iwate University,4,-12.5875
297,Tongji University,4,-14.0425
298,The Hague University of Applied Sciences,1,-14.3
299,Toyota Technical College Nagoya,7,-20.955714285714286
300,Niigata Institute of Technology,2,-48.17
301,Brunel University London,1,-52.0
