Rank,University,Lowest Place,#
1,Universität Stuttgart,1.0,7
2,TU Delft,1.0,6
3,Westsächsische Hochschule Zwickau,1.0,5
4,Fachhochschule München,1.0,4
5,Technische Universität Dresden,1.0,4
6,University of Seville,1.0,4
7,Aristotle University of Thessaloniki,1.0,3
8,Czech Technical University in Prague,1.0,3
9,Karlsruhe Institute of Technology,1.0,3
10,University of the Basque Country,1.0,3
11,ETH Zürich,1.0,2
12,Fachhochschule Joanneum Graz,1.0,2
13,Politecnico di Milano,1.0,2
14,Rheinisch-Westfälische Technische Hochschule Aachen,1.0,2
15,Technische Universität Wien,1.0,2
16,University of Manitoba,1.0,2
17,University of Pennsylvania,1.0,2
18,Brno University of Technology,1.0,1
19,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,1.0,1
20,GFR DHBW Ravensburg & Oregon State University,1.0,1
21,Hochschule RheinMain,1.0,1
22,Indian Institute of Technology Bombay,1.0,1
23,Monash University,1.0,1
24,Nagoya University,1.0,1
25,National Technical University of Athens,1.0,1
26,Politecnico di Torino,1.0,1
27,Ryerson University,1.0,1
28,Technische Universität Chemnitz,1.0,1
29,Technische Universität Darmstadt,1.0,1
30,Universidade de Lisboa - Instituto Superior Técnico,1.0,1
31,University of Adelaide,1.0,1
32,University of Auckland,1.0,1
33,University of Canterbury,1.0,1
34,University of Nottingham,1.0,1
35,University of Queensland,1.0,1
36,École Polytechnique Fédérale de Lausanne,1.0,1
37,Duale Hochschule Baden-Württemberg Stuttgart,2.0,3
38,Carnegie Mellon University,2.0,2
39,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),2.0,2
40,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,2.0,2
41,Technical University of Munich,2.0,2
42,UAS Würzburg-Schweinfurt,2.0,2
43,California Institute of Technology,2.0,1
44,Dwarkadas. J. Sanghvi College of Engineering,2.0,1
