Rank,University,Lowest Place,#
1,Universität Stuttgart,1.0,11
2,ETH Zürich,1.0,10
3,Technical University of Munich,1.0,10
4,Karlsruhe Institute of Technology,1.0,7
5,TU Delft,1.0,7
6,Westsächsische Hochschule Zwickau,1.0,4
7,Hochschule Bonn-Rhein-Sieg,1.0,3
8,Carnegie Mellon University,1.0,2
9,Czech Technical University in Prague,1.0,2
10,Duale Hochschule Baden-Württemberg Stuttgart,1.0,2
11,GFR DHBW Ravensburg & Oregon State University,1.0,2
12,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),1.0,2
13,Tallinn TU UAS,1.0,2
14,Fachhochschule Joanneum Graz,1.0,1
15,Fachhochschule München,1.0,1
16,Massachusetts Institute of Technology,1.0,1
17,Monash University,1.0,1
18,National Technical University of Athens,1.0,1
19,Niigata Institute of Technology,1.0,1
20,Politecnico di Torino,1.0,1
21,Rheinisch-Westfälische Technische Hochschule Aachen,1.0,1
22,Shizuoka Institute of Science and Technology,1.0,1
23,Swinburne University of Technology,1.0,1
24,Technische Universität Dresden,1.0,1
25,Tohoku University,1.0,1
26,Toyota Technical College Nagoya,1.0,1
27,University of Pennsylvania,1.0,1
28,Norwegian University of Science and Technology,2.0,3
29,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,2.0,2
30,Budapest University of Technology and Economics,2.0,1
31,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),2.0,1
32,Purdue University - West Lafayette,2.0,1
33,Technische Hochschule Ingolstadt,2.0,1
34,Technische Hochschule Köln,2.0,1
35,Technische Universität Darmstadt,2.0,1
36,Technische Universität Graz,2.0,1
37,Universidade Estadual de Campinas,2.0,1
38,University of Auckland,2.0,1
39,University of Canterbury,2.0,1
40,University of Ljubljana,2.0,1
41,University of Michigan - Ann Arbor,2.0,1
42,Universität Bayreuth,2.0,1
43,École Polytechnique de Montréal,2.0,1
44,École Polytechnique Fédérale de Lausanne,2.0,1
45,Technische Universiteit Eindhoven,3.0,2
