Rank,University,#,Points
236,Ulm University of Applied Sciences,2,0.0
237,Universidad de Castilla-La Mancha,1,0.0
238,Universidad de Oviedo,3,0.0
239,Universidad Nacional Autónoma de México,1,0.0
240,Universidad Politecnica Salesiana,1,0.0
241,Universidad Politécnica de Cartagena,3,0.0
242,Universidad Politécnica de Madrid (UPM),7,0.0
243,Universidad Pontificia Comillas,5,0.0
244,University College Dublin,1,0.0
245,University of Agder,1,0.0
246,University of Alcalá,1,0.0
247,University of Applied Sciences Ravensburg-Weingarten,3,0.0
248,University of Belgrade (Универзитет у Београду),2,0.0
249,University of Birmingham,1,0.0
250,University of Bristol,2,0.0
251,University of British Columbia - Vancouver,1,0.0
252,University of Burgundy - ISAT,1,0.0
253,University of California - Santa Cruz,1,0.0
254,University of California Berkeley,1,0.0
255,University of California Irvine,1,0.0
256,University of California Riverside,1,0.0
257,University of Cincinnati,1,0.0
258,University of Colorado - Colorado Springs,1,0.0
259,University of Iceland,12,0.0
260,University of Iowa,1,0.0
261,University of Kansas,1,0.0
262,University of La Laguna,1,0.0
263,University of Leicester,2,0.0
264,University of Maryland,1,0.0
265,University of Melbourne,3,0.0
266,University of Minnesota Twin Cities,1,0.0
267,University of New Mexico,1,0.0
268,University of New South Wales - Australian Defence Force Academy,1,0.0
269,University of New South Wales,2,0.0
270,University of North Carolina at Asheville,1,0.0
271,University of Ontario Institute of Technology,2,0.0
272,University of Oxford,1,0.0
273,University of South Australia,2,0.0
274,University of Southampton,1,0.0
275,University of Southern California,1,0.0
276,University of Strathclyde,1,0.0
277,University of Sussex,1,0.0
278,University of Texas at San Antonio,1,0.0
279,University of Toronto,1,0.0
280,University of Utah,2,0.0
281,University of Warwick,3,0.0
282,University of Waterloo,2,0.0
283,University of Western Australia,3,0.0
284,University of Zagreb,4,0.0
285,Università degli Studi di Napoli Federico II,2,0.0
286,Università degli studi di Padova,9,0.0
287,Università degli Studi di Trento,6,0.0
288,Università degli studi di Trieste,1,0.0
289,Universität Bremen,8,0.0
290,Universität der Bundeswehr München,1,0.0
291,Universität Kassel,6,0.0
292,Universität Paderborn,5,0.0
293,Virginia Polytechnic Institute and State University,2,0.0
294,VIT University - Chennai,1,0.0
295,VIT University - Vellore,4,0.0
296,Vrije Universiteit Brussel,1,0.0
297,Western Washington University,1,0.0
298,Wroclaw University of Technology,2,0.0
299,Yıldız Technical University,3,0.0
300,Zürcher Hochschule für Angewandte Wissenschaften,2,0.0
301,École de Technologie Superieure,1,0.0
