Rank,University,Points
1,Politecnico di Torino,43.77
2,Politecnico di Milano,26.96
3,Università degli Studi di Parma,14.1
4,Università degli studi di Padova,5.28
5,Università degli Studi di Roma La Sapienza,4.74
6,Università degli Studi di Trento,3.66
7,Alma Mater Studiorum - Università di Bologna,1.62
8,Università degli Studi di Napoli Federico II,0.0
9,Università degli studi di Trieste,0.0
