Rank,University,Lowest Place,#
1,Politecnico di Torino,2nd,4
2,Politecnico di Milano,2nd,1
3,Università degli Studi di Parma,2nd,1
4,Università degli Studi di Trento,3rd,1
5,Università degli studi di Padova,5th,1
6,Università degli Studi di Roma La Sapienza,6th,1
7,Alma Mater Studiorum - Università di Bologna,8th,1
8,Università degli Studi di Napoli Federico II,12th,1
9,Università degli studi di Trieste,23rd,1
