Rank,University,Points
1,Politecnico di Torino,807.04
2,Università degli studi di Padova,317.94
3,Politecnico di Milano,214.81
4,Università degli Studi di Parma,190.12
5,Università degli Studi di Roma La Sapienza,113.36
6,Università degli Studi di Trento,6.36
7,Alma Mater Studiorum - Università di Bologna,4.5
8,Università degli Studi di Napoli Federico II,0.0
9,Università degli studi di Trieste,0.0
