Rank,University,Points
1,Politecnico di Milano,68.7
2,Università degli studi di Padova,62.67
3,Università degli Studi di Parma,61.65
4,Politecnico di Torino,54.62
5,Alma Mater Studiorum - Università di Bologna,50.78
6,Università degli Studi di Trento,49.92
7,Università degli Studi di Napoli Federico II,49.65
8,Università degli Studi di Roma La Sapienza,43.9
9,Università degli studi di Trieste,37.84
