Rank,University,Points
1,Politecnico di Torino,2781.06
2,Politecnico di Milano,1714.77
3,Università degli studi di Padova,1369.53
4,Università degli Studi di Roma La Sapienza,1068.18
5,Università degli Studi di Trento,931.74
6,Alma Mater Studiorum - Università di Bologna,718.11
7,Università degli Studi di Parma,566.96
8,Università di Pisa,419.08
9,Università degli Studi di Napoli Federico II,168.42
10,Università degli studi di Trieste,73.15
