Rank,University,Points
1,Gadjah Mada University,2463
2,Universitas Negeri Yogyakarta,2051
3,Sepuluh Nopember Institute of Technology,1334
4,Sebelas Maret University,491
5,University of Indonesia,217
6,Institute of Technology Bandung,37
