Rank,University,Points
1,Universitas Negeri Yogyakarta,45.52
2,Sebelas Maret University,15.68
3,Sepuluh Nopember Institute of Technology,11.86
4,Gadjah Mada University,7.26
5,Institute of Technology Bandung,0.0
6,University of Indonesia,0.0
