Rank,University,Lowest Place,#
1,Gadjah Mada University,6th,1
2,University of Indonesia,14th,1
3,Sepuluh Nopember Institute of Technology,35th,1
4,Universitas Negeri Yogyakarta,41st,1
5,Sebelas Maret University,44th,1
6,Institute of Technology Bandung,66th,1
