Rank,University,Lowest Place,#
1,Sepuluh Nopember Institute of Technology,3rd,1
2,Gadjah Mada University,5th,1
3,Universitas Negeri Yogyakarta,5th,1
4,Institute of Technology Bandung,N/A,0
5,Sebelas Maret University,N/A,0
6,University of Indonesia,N/A,0
