Rank,University,Lowest Place,#
1,Universitas Negeri Yogyakarta,16th,1
2,Sepuluh Nopember Institute of Technology,38th,1
3,Gadjah Mada University,40th,1
4,Sebelas Maret University,54th,1
5,Institute of Technology Bandung,N/A,0
6,University of Indonesia,N/A,0
