date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2018,Lincoln,0.85,21,8.,11.,5.,5.,4.,-,-,-,-,0,334,39.
2017,Lincoln,0.85,21,3.,9.,8.,2.,2.,1.,2.,7.,5.,0,666,14.
