date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2018,Italy,0.85,18,15.,16.,17.,17.,-,-,-,-,-,0,131,133.
2016,Italy,0.85,20,20.,-,20.,20.,-,-,-,-,-,-20,22,98.
