date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Germany,0.93,63,60.,61.,58.,59.,-,-,-,-,-,0,117,208.
2022,Netherlands,0.90,21,18.,15.,20.,17.,-,-,-,-,-,-30,120,190.
