date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Alpe Adria,0.88,29,22.,7.,90.5,9.,57.8,17.,95.0,-,0,16.,18.1,-,0,-,0,-,0,0,261,116.
2023.08,Germany,0.91,70,36.,13.,87.24,44.,48.44,24.,90.0,35.,10.33,-,0,-,0,-,0,-,0,0,236,133.
2022.08,Germany,0.93,63,41.,35.,71.0,47.,50.83,18.,85.0,-,0,-,0,-,0,-,0,-,0,0,207,113.
2021.08,Germany,0.94,38,31.,8.,89.3,20.,56.24,24.,75.0,22.,20.84,21.,8.64,23.,4.5,-,0,-,0,-49,206,91.
2019.08,Spain,0.95,39,21.,5.,88.0,4.,72.5,21.,76.0,25.,3.5,23.,16.1,20.,4.5,-,0,-,0,0,261,79.
2019.08,Austria,0.95,24,16.,20.,60.6,18.,45.7,16.,77.2,-,0,-,0,-,0,6.,25.0,-,0,0,208,83.
2013.09,Spain,0.85,16,5.,2.,88.0,4.,72.0,11.,90.0,3.,64.1,6.,57.4,8.,56.2,6.,172.1,8.,65.6,0,665,23.
2013.08,Austria,0.97,39,26.,20.,59.21,23.,51.0,28.,79.0,15.,34.05,18.,3.5,28.,55.12,-,0,-,0,0,282,28.
2013.07,United Kingdom,0.97,83,53.,36.,55.4,33.,52.1,39.,91.0,-,0,-,0,-,0,-,0,-,0,0,198,27.
2012.08,Hungary,0.91,39,11.,23.,66.78,8.,67.5,13.,126.0,23.,49.52,19.,36.47,19.,91.05,12.,177.71,5.,89.15,0,704,11.
2012.08,Germany,0.99,32,19.,21.,62.02,28.,40.0,9.,100.0,18.,16.97,8.,59.68,18.,4.5,-,0,-,0,0,283,27.
2011.08,Germany,0.98,28,20.,18.,57.74,28.,38.6,16.,75.0,-,0,-,0,-,0,-,0,-,0,0,171,26.
