date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Germany,0.91,70,68.,61.,48.47,65.,35.0,70.,20.0,-,0,-,0,-,0,-,0,-,0,-10,93,209.
2022.09,Spain,0.85,38,26.,7.,88.4,11.,64.2,30.,74.0,-,0,-,0,-,0,-,0,-,0,0,227,109.
2021.07,Austria,0.92,27,25.,4.,93.0,-,0,23.,52.5,-,0,-,0,-,0,-,0,-,0,-46,100,72.
2019.08,Spain,0.95,39,11.,2.,98.0,29.,54.5,29.,55.0,22.,25.0,10.,49.7,18.,17.9,10.,88.8,1.,100.0,0,489,48.
2019.07,East,0.92,20,9.,6.,95.21,9.,62.54,13.,98.5,10.,9.4,3.,54.49,12.,16.7,-,0,-,0,0,337,62.
2019.07,Netherlands,0.89,21,13.,3.,96.0,10.,62.5,12.,82.0,-,0,-,0,-,0,-,0,-,0,0,240,65.
2018.08,Spain,0.97,38,14.,1.,96.0,21.,56.0,22.,78.0,19.,40.8,21.,30.8,20.,4.5,12.,93.8,2.,99.7,0,500,46.
2018.08,Germany,0.98,39,23.,13.,81.0,13.,54.32,18.,85.0,-,0,-,0,-,0,-,0,-,0,-10,210,65.
2017.08,Spain,0.97,30,24.,6.,90.0,3.,71.0,26.,65.0,-,0,-,0,21.,4.5,-,0,-,0,0,230,51.
2017.08,Germany,0.96,34,11.,18.,81.0,26.,42.26,15.,90.0,15.,13.72,16.,19.26,17.,11.32,10.,69.49,1.,100.0,5,422,45.
2016.08,Spain,0.97,29,21.,21.,54.0,24.,52.4,21.,96.0,14.,33.6,14.,31.2,19.,4.5,-,0,-,0,0,272,57.
2016.08,Germany,1.00,37,36.,31.,44.33,37.,25.93,25.,75.0,-,0,-,0,-,0,-,0,-,0,-35,110,73.
2015.08,Spain,0.97,30,22.,14.,52.69,18.,49.47,15.,101.0,20.,3.5,20.,3.5,14.,4.5,-,0,-,0,0,215,60.
2015.08,Germany,0.98,39,35.,34.,33.52,33.,37.02,23.,80.0,-,0,-,0,-,0,-,0,-,0,-35,116,64.
2014.08,Spain,0.96,23,18.,8.,68.88,16.,50.82,13.,107.0,-,0,-,0,14.,4.5,-,0,-,0,0,231,52.
2014.08,Germany,1.00,39,30.,15.,72.03,30.,39.76,16.,95.0,-,0,-,0,-,0,-,0,-,0,0,207,51.
2013.09,Spain,0.85,16,14.,7.,76.5,8.,56.6,12.,85.0,11.,26.0,11.,54.7,-,0,-,0,-,0,0,299,44.
2013.08,Germany,1.00,40,30.,22.,63.6,22.,52.4,28.,80.0,-,0,-,0,-,0,-,0,-,0,0,196,43.
2012.08,Germany,0.99,32,23.,15.,73.94,8.,64.15,24.,65.0,-,0,20.,34.38,-,0,-,0,-,0,-5,232,31.
2012.07,Austria,0.95,37,31.,35.,11.0,32.,26.6,32.,50.0,-,0,-,0,26.,4.5,-,0,4.,89.3,0,181,30.
