date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2017,United Kingdom,0.85,62,42.,29.,50.,41.,-,-,27.,26.,-,0,173,97.
2012,United Kingdom,0.95,97,93.,88.,93.,92.,-,-,-,-,-,-7,32,45.
